"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USW00094741","TETERBORO AIRPORT, NJ US","2020-01-16","14.32",",,W",,,,," 1410",",,W","0.04",",,W",,,,,,,"51",",,W","34",",,W",,,"  300",",,W","  310",",,W","33.1",",,W","48.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-01-17","14.32",",,W",,,,," 0348",",,W","0.00","T,,W",,,,,,,"34",",,W","21",",,W",,,"  330",",,W","  320",",,W","31.1",",,W","42.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-01-18","6.71",",,W",,,,," 1242",",,W","0.32",",,W",,,,,,,"37",",,W","20",",,W",,,"  230",",,W","  230",",,W","21.0",",,W","25.9",",,W","    1",",,W",,,,,"    1",",,W",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-01-19","12.08",",,W",,,,," 2226",",,W","0.00","T,,W",,,,,,,"45",",,W","28",",,W",,,"  330",",,W","  320",",,W","21.0",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-01-20","11.63",",,W",,,,," 0238",",,W","0.00",",,W",,,,,,,"33",",,W","21",",,W",,,"  320",",,W","  320",",,W","23.0",",,W","33.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-01-21","5.37",",,W",,,,," 0013",",,W","0.00",",,W",,,,,,,"35",",,W","19",",,W",,,"  330",",,W","  330",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-01-22","1.12",",,W",,,,," 1122",",,W","0.00",",,W",,,,,,,"41",",,W","21",",,W",,,"  290",",,W","  130",",,W","6.9",",,W","12.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-01-23","1.79",",,W",,,,," 1717",",,W","0.00",",,W",,,,,,,"51",",,W","23",",,W",,,"  180",",,W","  160",",,W","8.1",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-01-24","3.58",",,W",,,,," 2359",",,W","0.00",",,W",,,,,,,"53",",,W","31",",,W",,,"  100",",,W","   50",",,W","8.9",",,W","15.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-01-25","7.83",",,W",,,,," 1151",",,W","1.43",",,W",,,,,,,"52",",,W","38",",,W",,,"   80",",,W","   70",",,W","23.0",",,W","34.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-01-26","7.83",",,W",,,,," 1116",",,W","0.00",",,W",,,,,,,"48",",,W","33",",,W",,,"  270",",,W","  280",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-01-27","9.62",",,W",,,,," 1621",",,W","0.00",",,W",,,,,,,"46",",,W","36",",,W",,,"  310",",,W","  320",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-01-28","12.97",",,W",,,,," 1039",",,W","0.00",",,W",,,,,,,"44",",,W","36",",,W",,,"  330",",,W","  300",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-01-29","9.62",",,W",,,,," 0030",",,W","0.00",",,W",,,,,,,"41",",,W","29",",,W",,,"  320",",,W","  300",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-01-30","3.80",",,W",,,,," 0238",",,W","0.00",",,W",,,,,,,"39",",,W","23",",,W",,,"   30",",,W","   10",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-01-31","3.58",",,W",,,,," 1655",",,W","0.01",",,W",,,,,,,"45",",,W","28",",,W",,,"  140",",,W","  140",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-01","2.91",",,W",,,,," 1947",",,W","0.00","T,,W",,,,,,,"43",",,W","35",",,W",,,"  290",",,W","  350",",,W","6.9",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-02","6.71",",,W",,,,," 1644",",,W","0.07",",,W",,,,,,,"44",",,W","33",",,W",,,"  230",",,W","  240",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-03","5.82",",,W",,,,," 1022",",,W","0.00","T,,W",,,,,,,"57",",,W","34",",,W",,,"  250",",,W","  300",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-04","4.03",",,W",,,,," 1547",",,W","0.00","T,,W",,,,,,,"61",",,W","39",",,W",,,"  340",",,W","  270",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-05","6.71",",,W",,,,," 0201",",,W","0.00","T,,W",,,,,,,"51",",,W","39",",,W",,,"   20",",,W","   20",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-06","4.92",",,W",,,,," 1942",",,W","0.45",",,W",,,,,,,"43",",,W","35",",,W",,,"  120",",,W","  120",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-07","12.08",",,W",,,,," 1508",",,W","0.24",",,W",,,,,,,"59",",,W","32",",,W",,,"  290",",,W","  290",",,W","33.1",",,W","47.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-08","9.62",",,W",,,,," 0202",",,W","0.00",",,W",,,,,,,"40",",,W","28",",,W",,,"  290",",,W","  310",",,W","21.9",",,W","35.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-09","4.92",",,W",,,,," 1423",",,W","0.00",",,W",,,,,,,"42",",,W","28",",,W",,,"  120",",,W","  120",",,W","8.9",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-10","8.28",",,W",,,,," 1020",",,W","0.31",",,W",,,,,,,"47",",,W","39",",,W",,,"  220",",,W","  210",",,W","19.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-11","4.47",",,W",,,,," 2320",",,W","0.30",",,W",,,,,,,"48",",,W","42",",,W",,,"  320",",,W","  310",",,W","18.1",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-12","9.40",",,W",,,,," 0225",",,W","0.12",",,W",,,,,,,"48",",,W","35",",,W",,,"  310",",,W","  310",",,W","21.0",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-13","5.37",",,W",,,,," 1943",",,W","0.49",",,W",,,,,,,"48",",,W","35",",,W",,,"  310",",,W","  310",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-14","13.20",",,W",,,,," 0916",",,W","0.00",",,W",,,,,,,"38",",,W","17",",,W",,,"  310",",,W","  310",",,W","25.1",",,W","35.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-15","7.16",",,W",,,,," 1330",",,W","0.00","T,,W",,,,,,,"32",",,W","12",",,W",,,"  170",",,W","  170",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-16","5.82",",,W",,,,," 0050",",,W","0.00",",,W",,,,,,,"43",",,W","27",",,W",,,"  210",",,W","  200",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-17","3.36",",,W",,,,," 1405",",,W","0.00",",,W",,,,,,,"51",",,W","28",",,W",,,"  330",",,W","  300",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-18","5.59",",,W",,,,," 1422",",,W","0.00","T,,W",,,,,,,"47",",,W","36",",,W",,,"  100",",,W","  130",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-19","10.51",",,W",,,,," 1138",",,W","0.00",",,W",,,,,,,"48",",,W","31",",,W",,,"  320",",,W","  310",",,W","23.0",",,W","32.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-20","8.95",",,W",,,,," 0235",",,W","0.00",",,W",,,,,,,"35",",,W","24",",,W",,,"  320",",,W","  330",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-21","7.61",",,W",,,,," 0149",",,W","0.00",",,W",,,,,,,"35",",,W","19",",,W",,,"  350",",,W","  330",",,W","16.1",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-22","6.93",",,W",,,,," 1245",",,W","0.00",",,W",,,,,,,"51",",,W","23",",,W",,,"  230",",,W","  290",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-23","5.59",",,W",,,,," 1409",",,W","0.00",",,W",,,,,,,"56",",,W","24",",,W",,,"  240",",,W","  220",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-24","3.80",",,W",,,,," 1451",",,W","0.00",",,W",,,,,,,"61",",,W","31",",,W",,,"  160",",,W","  150",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-25","3.58",",,W",,,,," 1056",",,W","0.12",",,W",,,,,,,"52",",,W","43",",,W",,,"  180",",,W","  160",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-26","6.26",",,W",,,,," 2111",",,W","0.02",",,W",,,,,,,"47",",,W","43",",,W",,,"  110",",,W","   90",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-27","16.55",",,W",,,,," 1409",",,W","0.32",",,W",,,,,,,"43",",,W","29",",,W",,,"  280",",,W","  280",",,W","35.1",",,W","51.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-28","13.65",",,W",,,,," 1117",",,W","0.00","T,,W",,,,,,,"40",",,W","27",",,W",,,"  270",",,W","  280",",,W","25.9",",,W","33.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-02-29","12.08",",,W",,,,," 1712",",,W","0.00","T,,W",,,,,,,"35",",,W","24",",,W",,,"  310",",,W","  320",",,W","23.0",",,W","32.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-01","7.16",",,W",,,,," 1409",",,W","0.00",",,W",,,,,,,"44",",,W","23",",,W",,,"  300",",,W","  300",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-02","8.05",",,W",,,,," 1841",",,W","0.00",",,W",,,,,,,"61",",,W","27",",,W",,,"  210",",,W","  200",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-03","7.38",",,W",,,,," 2324",",,W","0.30",",,W",,,,,,,"59",",,W","43",",,W",,,"  310",",,W","  320",",,W","28.0",",,W","38.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-04","13.42",",,W",,,,," 0851",",,W","0.00","T,,W",,,,,,,"57",",,W","43",",,W",,,"  280",",,W","  250",",,W","25.1",",,W","38.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-05","6.93",",,W",,,,," 1001",",,W","0.00",",,W",,,,,,,"55",",,W","37",",,W",,,"  350",",,W","  320",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-06","6.49",",,W",,,,," 1543",",,W","0.38",",,W",,,,,,,"44",",,W","35",",,W",,,"  350",",,W","   30",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-07","11.86",",,W",,,,," 1153",",,W","0.00","T,,W",,,,,,,"48",",,W","35",",,W",,,"  360",",,W","  350",",,W","23.0",",,W","32.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-08","7.61",",,W",,,,," 1346",",,W","0.00",",,W",,,,,,,"59",",,W","29",",,W",,,"  220",",,W","  220",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-09","8.72",",,W",,,,," 1600",",,W","0.00",",,W",,,,,,,"71",",,W","36",",,W",,,"  230",",,W","  220",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-10","10.96",",,W",,,,," 1213",",,W","0.00","T,,W",,,,,,,"66",",,W","46",",,W",,,"  230",",,W","  240",",,W","29.1",",,W","36.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-11","5.82",",,W",,,,," 0002",",,W","0.00",",,W",,,,,,,"55",",,W","41",",,W",,,"  310",",,W","  320",",,W","19.9",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-12","5.14",",,W",,,,," 1531",",,W","0.05",",,W",,,,,,,"51",",,W","37",",,W",,,"  130",",,W","  130",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-13","10.96",",,W",,,,," 1633",",,W","0.26",",,W",,,,,,,"72",",,W","43",",,W",,,"  270",",,W","  270",",,W","29.1",",,W","40.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-14","10.51",",,W",,,,," 0105",",,W","0.00",",,W",,,,,,,"55",",,W","40",",,W",,,"  310",",,W","  320",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-15","5.82",",,W",,,,," 1504",",,W","0.00",",,W",,,,,,,"54",",,W","39",",,W",,,"   20",",,W","  280",",,W","13.0",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-16","8.50",",,W",,,,," 1644",",,W","0.00",",,W",,,,,,,"44",",,W","30",",,W",,,"  120",",,W","  130",",,W","17.0",",,W","32.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-17","6.26",",,W",,,,," 1606",",,W","0.15",",,W",,,,,,,"55",",,W","41",",,W",,,"  290",",,W","  280",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-18","6.26",",,W",,,,," 1311",",,W","0.00","T,,W",,,,,,,"53",",,W","36",",,W",,,"  190",",,W","  120",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-19","4.25",",,W",,,,," 1112",",,W","0.88",",,W",,,,,,,"51",",,W","40",",,W",,,"   10",",,W","   20",",,W","10.1",",,W","14.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-20","8.50",",,W",,,,," 1749",",,W","0.00","T,,W",,,,,,,"77",",,W","46",",,W",,,"  270",",,W","  260",",,W","21.9",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-21","10.29",",,W",,,,," 0333",",,W","0.00",",,W",,,,,,,"62",",,W","39",",,W",,,"  330",",,W","  330",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-22","9.40",",,W",,,,," 2142",",,W","0.00",",,W",,,,,,,"43",",,W","32",",,W",,,"  130",",,W","  130",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-23","9.62",",,W",,,,," 1745",",,W","0.93",",,W",,,,,,,"40",",,W","34",",,W",,,"  330",",,W","  320",",,W","19.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-24","6.71",",,W",,,,," 0812",",,W","0.00",",,W",,,,,,,"55",",,W","35",",,W",,,"  350",",,W","  330",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-25","8.95",",,W",,,,," 1555",",,W","0.00","T,,W",,,,,,,"46",",,W","37",",,W",,,"   80",",,W","   70",",,W","17.0",",,W","27.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-26","5.14",",,W",,,,," 1641",",,W","0.00",",,W",,,,,,,"60",",,W","32",",,W",,,"  200",",,W","  200",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-27","6.93",",,W",,,,," 1223",",,W","0.00","T,,W",,,,,,,"68",",,W","49",",,W",,,"  320",",,W","  330",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-28","5.82",",,W",,,,," 2110",",,W","0.45",",,W",,,,,,,"52",",,W","43",",,W",,,"   70",",,W","   70",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-29","8.95",",,W",,,,," 1408",",,W","0.02",",,W",,,,,,,"48",",,W","45",",,W",,,"   70",",,W","   60",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-30","4.47",",,W",,,,," 1937",",,W","0.09",",,W",,,,,,,"51",",,W","42",",,W",,,"  360",",,W","  340",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-03-31","5.14",",,W",,,,," 0627",",,W","0.05",",,W",,,,,,,"49",",,W","40",",,W",,,"  110",",,W","   40",",,W","10.1",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-04-01","8.95",",,W",,,,," 1454",",,W","0.00","T,,W",,,,,,,"54",",,W","38",",,W",,,"  330",",,W","  310",",,W","16.1",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-04-02","16.11",",,W",,,,," 1500",",,W","0.00",",,W",,,,,,,"58",",,W","37",",,W",,,"  330",",,W","  310",",,W","28.0",",,W","40.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-04-03","12.30",",,W",,,,," 0054",",,W","0.09",",,W",,,,,,,"52",",,W","45",",,W",,,"  360",",,W","  340",",,W","21.9",",,W","32.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-04-04","6.04",",,W",,,,," 0411",",,W","0.00","T,,W",,,,,,,"63",",,W","46",",,W",,,"   20",",,W","   30",",,W","13.0",",,W","19.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-04-05","3.13",",,W",,,,," 1349",",,W","0.00",",,W",,,,,,,"63",",,W","46",",,W",,,"  200",",,W","  170",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-04-06","5.37",",,W",,,,," 1613",",,W","0.03",",,W",,,,,,,"66",",,W","46",",,W",,,"  310",",,W","  270",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-04-07","6.71",",,W",,,,," 1442",",,W","0.00",",,W",,,,,,,"67",",,W","49",",,W",,,"  190",",,W","  190",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-04-08","6.93",",,W",,,,," 1621",",,W","0.16",",,W",,,,,,,"65",",,W","48",",,W",,,"  330",",,W","  310",",,W","15.0",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-04-09","11.63",",,W",,,,," 1334",",,W","0.09",",,W",,,,,,,"59",",,W","41",",,W",,,"  310",",,W","  290",",,W","30.0",",,W","42.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-04-10","17.45",",,W",,,,," 1357",",,W","0.04",",,W",,,,,,,"48",",,W","37",",,W",,,"  310",",,W","  310",",,W","29.1",",,W","44.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-04-11","10.51",",,W",,,,," 1427",",,W","0.00",",,W",,,,,,,"55",",,W","36",",,W",,,"  240",",,W","  250",",,W","21.9",",,W","27.1",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-04-12","6.71",",,W",,,,," 1147",",,W","0.00","T,,W",,,,,,,"63",",,W","33",",,W",,,"  180",",,W","  180",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2020-04-13","16.33",",,W",,,,," 0957",",,W","1.81",",,W",,,,,,,"67",",,W","54",",,W",,,"  170",",,W","  180",",,W","32.0",",,W","49.0",",,W","    1",",,W",,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-01",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-02",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-03",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-04",,,,,,,,,"0.40",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-05",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-06",,,,,,,,,"0.04",",,N","0.3",",,N","0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-07",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-08",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-10",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-11",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-12",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-13",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-15",,,,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-16",,,,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-17",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-19",,,,,,,,,"0.29",",,N","1.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0018","MAPLEWOOD TWP 0.9 SE, NJ US","2020-01-23",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
