"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-01-25",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"67",",,7","47",",,7","60",",,7,1600",,,,,,,,,,,,,"    1",",,7",,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-01-26",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"65",",,7","54",",,7","58",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-01-27",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"73",",,7","51",",,7","73",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-01-28",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"74",",,7","60",",,7","69",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-01-29",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"74",",,7","60",",,7","72",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-01-30",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"72",",,7","59",",,7","69",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-01-31",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"80",",,7","55",",,7","73",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-01",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"83",",,7","63",",,7","77",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-02",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"78",",,7","58",",,7","59",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-03",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"59",",,7","47",",,7","57",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-04",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"58",",,7","47",",,7","56",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-05",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"61",",,7","46",",,7","58",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-06",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"63",",,7","46",",,7","59",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-07",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"64",",,7","47",",,7","61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-08",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"67",",,7","49",",,7","58",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-09",,,,,,,,,"0.36",",,7,1600","0.0",",,7","0.0",",,7",,,"60",",,7","50",",,7","55",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-10",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"73",",,7","52",",,7","72",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-11",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"73",",,7","57",",,7","67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-12",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"67",",,7","49",",,7","61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-13",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"67",",,7","47",",,7","62",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-14",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"66",",,7","48",",,7","62",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-15",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"66",",,7","49",",,7","61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-16",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"67",",,7","49",",,7","60",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-17",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"66",",,7","50",",,7","61",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-18",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"66",",,7","50",",,7","61",",,7,1600",,,,,,,,,,,,,"    1",",,7",,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-19",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"65",",,7","55",",,7","62",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-20",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"79",",,7","52",",,7","71",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-21",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"77",",,7","58",",,7","72",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-22",,,,,,,,,"0.00","T,,7,1600","0.0",",,7","0.0",",,7",,,"72",",,7","56",",,7","58",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-23",,,,,,,,,"0.00","T,,7,1600","0.0",",,7","0.0",",,7",,,"63",",,7","50",",,7","62",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-24",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"65",",,7","50",",,7","62",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-25",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"78",",,7","53",",,7","75",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-26",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"77",",,7","55",",,7","71",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-27",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"83",",,7","61",",,7","78",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-28",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"86",",,7","67",",,7","76",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-02-29",,,,,,,,,"0.00",",,7,1600","0.0",",,7","0.0",",,7",,,"76",",,7","56",",,7","62",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-03",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"78",",,H","62",",,H","71",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-04",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"72",",,H","52",",,H","61",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-05",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"69",",,H","51",",,H","67",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-06",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"67",",,H","53",",,H","60",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-13",,,,,,,,,,,,,"0.0",",,H",,,"56",",,H","53",",,H","55",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-14",,,,,,,,,"0.21",",,H,1600","0.0",",,H","0.0",",,H",,,"60",",,H","54",",,H","57",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-15",,,,,,,,,"0.09",",,H,1600","0.0",",,H","0.0",",,H",,,"64",",,H","52",",,H","63",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-16",,,,,,,,,"0.23",",,H,1600","0.0",",,H","0.0",",,H",,,"63",",,H","51",",,H","56",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-17",,,,,,,,,"0.40",",,H,1600","0.0",",,H","0.0",",,H",,,"60",",,H","47",",,H","58",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-18",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"66",",,H","49",",,H","65",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-19",,,,,,,,,"0.03",",,H,1600","0.0",",,H","0.0",",,H",,,"66",",,H","49",",,H","60",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-22",,,,,,,,,,,,,,,,,,,,,"58",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-23",,,,,,,,,"1.44",",,H,1600","0.0",",,H","0.0",",,H",,,"63",",,H","53",",,H","62",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-24",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"64",",,H","51",",,H","61",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-25",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"61",",,H","52",",,H","58",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-27",,,,,,,,,,,"0.0",",,H","0.0",",,H",,,"62",",,H","48",",,H","61",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-28",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"63",",,H","50",",,H","61",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-29",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"64",",,H","49",",,H","61",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-30",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"69",",,H","51",",,H","62",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-03-31",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"74",",,H","54",",,H","67",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-01",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"69",",,H","55",",,H","63",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-05",,,,,,,,,,,,,"0.0",",,H",,,,,,,"59",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-06",,,,,,,,,"1.20",",,H,1600","0.0",",,H","0.0",",,H",,,"62",",,H","53",",,H","60",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-07",,,,,,,,,"0.07",",,H,1600","0.0",",,H","0.0",",,H",,,"67",",,H","51",",,H","56",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-08",,,,,,,,,"0.23",",,H,1600","0.0",",,H","0.0",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-10",,,,,,,,,,,,,,,,,,,,,"61",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-11",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"67",",,H","52",",,H","63",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-12",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"63",",,H","57",",,H","59",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-13",,,,,,,,,"0.04",",,H,1600","0.0",",,H","0.0",",,H",,,"63",",,H","55",",,H","62",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-14",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"69",",,H","51",",,H","67",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-15",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"79",",,H","61",",,H","73",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-16",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"74",",,H","55",",,H","62",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-17",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"64",",,H","55",",,H","62",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-18",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"65",",,H","57",",,H","60",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-19",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"64",",,H","56",",,H","61",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-20",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"65",",,H","54",",,H","62",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-21",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"70",",,H","53",",,H","65",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-22",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"78",",,H","54",",,H","78",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-23",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"90",",,H","63",",,H","76",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-24",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"87",",,H","64",",,H","85",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-25",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"91",",,H","65",",,H","79",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-26",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"80",",,H","62",",,H","71",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-27",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"74",",,H","59",",,H","71",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-28",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"76",",,H","60",",,H","69",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2020-04-29",,,,,,,,,"0.00",",,H,1600","0.0",",,H","0.0",",,H",,,"72",",,H","58",",,H","62",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"US1CALA0057","LOMITA 0.6 SE, CA US","33.786674","-118.310462","33.5","2020-01-17",,,,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CALA0057","LOMITA 0.6 SE, CA US","33.786674","-118.310462","33.5","2020-02-10",,,,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CALA0057","LOMITA 0.6 SE, CA US","33.786674","-118.310462","33.5","2020-02-22",,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CALA0057","LOMITA 0.6 SE, CA US","33.786674","-118.310462","33.5","2020-03-02",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CALA0057","LOMITA 0.6 SE, CA US","33.786674","-118.310462","33.5","2020-03-10",,,,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CALA0057","LOMITA 0.6 SE, CA US","33.786674","-118.310462","33.5","2020-03-11",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CALA0057","LOMITA 0.6 SE, CA US","33.786674","-118.310462","33.5","2020-03-13",,,,,,,,,"1.37",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CALA0057","LOMITA 0.6 SE, CA US","33.786674","-118.310462","33.5","2020-03-14",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CALA0057","LOMITA 0.6 SE, CA US","33.786674","-118.310462","33.5","2020-03-17",,,,,,,,,"0.38",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CALA0057","LOMITA 0.6 SE, CA US","33.786674","-118.310462","33.5","2020-03-20",,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CALA0057","LOMITA 0.6 SE, CA US","33.786674","-118.310462","33.5","2020-03-23",,,,,,,,,"0.93",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CALA0057","LOMITA 0.6 SE, CA US","33.786674","-118.310462","33.5","2020-03-25",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CALA0057","LOMITA 0.6 SE, CA US","33.786674","-118.310462","33.5","2020-04-06",,,,,,,,,"0.22",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CALA0057","LOMITA 0.6 SE, CA US","33.786674","-118.310462","33.5","2020-04-07",,,,,,,,,"0.29",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CALA0057","LOMITA 0.6 SE, CA US","33.786674","-118.310462","33.5","2020-04-08",,,,,,,,,"0.51",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CALA0057","LOMITA 0.6 SE, CA US","33.786674","-118.310462","33.5","2020-04-09",,,,,,,,,"0.66",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CALA0057","LOMITA 0.6 SE, CA US","33.786674","-118.310462","33.5","2020-04-10",,,,,,,,,"1.87",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023187","SANDBERG, CA US","34.7436","-118.7242","1374.6","2020-01-01","17.67",",,W",,,,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"56",",,W","38",",,W",,,"  330",",,W","  330",",,W",,,,,"44.1",",,W","55.9",",,W",,,,,,,,,,
"USW00023187","SANDBERG, CA US","34.7436","-118.7242","1374.6","2020-01-02","12.08",",,W",,,,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"49",",,W","38",",,W",,,"  330",",,W","  330",",,W",,,,,"55.9",",,W","65.1",",,W","    1",",,W","    1",",,W",,,,,,
"USW00023187","SANDBERG, CA US","34.7436","-118.7242","1374.6","2020-01-03","9.17",",,W",,,,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"60",",,W","45",",,W",,,"   50",",,W","   60",",,W",,,,,"18.1",",,W","21.9",",,W",,,,,,,,,,
"USW00023187","SANDBERG, CA US","34.7436","-118.7242","1374.6","2020-01-04","11.18",",,W",,,,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"54",",,W","42",",,W",,,"  320",",,W","  320",",,W",,,,,"30.0",",,W","34.0",",,W",,,,,,,,,,
"USW00023187","SANDBERG, CA US","34.7436","-118.7242","1374.6","2020-01-05","25.05",",,W",,,,,,,"0.00","T,,W,2400",,,"0.0",",,H",,,"47",",,W","37",",,W",,,"  320",",,W","  320",",,W",,,,,"46.1",",,W","53.9",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023187","SANDBERG, CA US","34.7436","-118.7242","1374.6","2020-01-06","20.13",",,W",,,,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"52",",,W","38",",,W",,,"   50",",,W","   50",",,W",,,,,"30.0",",,W","36.0",",,W",,,,,,,,,,
"USW00023187","SANDBERG, CA US","34.7436","-118.7242","1374.6","2020-01-07","13.42",",,W",,,,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"55",",,W","44",",,W",,,"   60",",,W","   60",",,W",,,,,"23.9",",,W","29.1",",,W",,,,,,,,,,
"USW00023187","SANDBERG, CA US","34.7436","-118.7242","1374.6","2020-01-08","19.46",",,W",,,,,,,"0.00","T,,W,2400",,,"0.0",",,H",,,"51",",,W","31",",,W",,,"  330",",,W","  320",",,W",,,,,"42.9",",,W","53.0",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023187","SANDBERG, CA US","34.7436","-118.7242","1374.6","2020-01-09","20.80",",,W",,,,,,,"0.01",",,W,2400",,,"0.0",",,H",,,"45",",,W","32",",,W",,,"  320",",,W","  320",",,W",,,,,"40.9",",,W","52.1",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023187","SANDBERG, CA US","34.7436","-118.7242","1374.6","2020-01-10","10.29",",,W",,,,,,,"0.00","T,,W,2400",,,"0.0",",,H",,,"51",",,W","32",",,W",,,"  330",",,W","  330",",,W",,,,,"25.1",",,W","31.1",",,W","    1",",,W","    1",",,W",,,,,,
"USW00023187","SANDBERG, CA US","34.7436","-118.7242","1374.6","2020-01-11","14.76",",,W",,,,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"49",",,W","34",",,W",,,"  310",",,W","  330",",,W",,,,,"51.0",",,W","55.9",",,W","    1",",,W","    1",",,W",,,,,,
"USW00023187","SANDBERG, CA US","34.7436","-118.7242","1374.6","2020-01-12","22.15",",,W",,,,,,,"0.00","T,,W,2400",,,"0.0",",,H",,,"47",",,W","33",",,W",,,"  330",",,W","  320",",,W",,,,,"38.9",",,W","45.0",",,W","    1",",,W","    1",",,W",,,,,,
"USW00023187","SANDBERG, CA US","34.7436","-118.7242","1374.6","2020-01-13","23.49",",,W",,,,,,,"0.00","T,,W,2400",,,"0.0",",,H",,,"49",",,W","32",",,W",,,"  320",",,W","  330",",,W",,,,,"45.0",",,W","51.0",",,W","    1",",,W","    1",",,W",,,,,,
"USW00023187","SANDBERG, CA US","34.7436","-118.7242","1374.6","2020-01-14","19.01",",,W",,,,,,,"0.00",",,W,2400","0.0",",,H","0.0",",,H",,,"50",",,W","33",",,W",,,"  310",",,W","  310",",,W",,,,,"38.0",",,W","44.1",",,W","    1",",,W","    1",",,W",,,,,,
