"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-02-21",,,,,,,,,,,,,,,"38",",,U","48","H,,U","32","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-02-22",,,,,,,,,,,,,,,"33",",,U","40","H,,U","30","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-02-23",,,,,,,,,,,,,,,"31",",,U","33","H,,U","29","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-02-24",,,,,,,,,,,,,,,"27",",,U","31","H,,U","25","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-02-25",,,,,,,,,,,,,,,"31",",,U","39","H,,U","24","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-02-26",,,,,,,,,,,,,,,"35",",,U","43","H,,U","31","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-02-27",,,,,,,,,,,,,,,"38",",,U","50","H,,U","32","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-02-28",,,,,,,,,,,,,,,"38",",,U","51","H,,U","30","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-02-29",,,,,,,,,,,,,,,"29",",,U","31","H,,U","25","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-01",,,,,,,,,,,,,,,"28",",,U","35","H,,U","24","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-02",,,,,,,,,,,,,,,"31",",,U","35","H,,U","27","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-03",,,,,,,,,,,,,,,"35",",,U","40","H,,U","31","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-04",,,,,,,,,,,,,,,"32",",,U","43","H,,U","28","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-05",,,,,,,,,,,,,,,"38",",,U","51","H,,U","30","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-06",,,,,,,,,,,,,,,"32",",,U","39","H,,U","30","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-07",,,,,,,,,,,,,,,"30",",,U","37","H,,U","26","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-08",,,,,,,,,,,,,,,"29",",,U","37","H,,U","24","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-09",,,,,,,,,,,,,,,"30",",,U","44","H,,U","20","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-10",,,,,,,,,,,,,,,"31",",,U","37","H,,U","24","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-11",,,,,,,,,,,,,,,"31",",,U","38","H,,U","27","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-12",,,,,,,,,,,,,,,"30",",,U","39","H,,U","26","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-13",,,,,,,,,,,,,,,"26",",,U","28","H,,U","19","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-14",,,,,,,,,,,,,,,"22",",,U","33","H,,U","17","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-15",,,,,,,,,,,,,,,"28",",,U","43","H,,U","14","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-16",,,,,,,,,,,,,,,"40",",,U","54","H,,U","27","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-17",,,,,,,,,,,,,,,"42",",,U","53","H,,U","35","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-18",,,,,,,,,,,,,,,"40",",,U","51","H,,U","33","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-19",,,,,,,,,,,,,,,"43",",,U","55","H,,U","31","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-20",,,,,,,,,,,,,,,"43",",,U","55","H,,U","35","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-21",,,,,,,,,,,,,,,"41",",,U","52","H,,U","33","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-22",,,,,,,,,,,,,,,"40",",,U","52","H,,U","33","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-23",,,,,,,,,,,,,,,"32",",,U","41","H,,U","29","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-24",,,,,,,,,,,,,,,"32",",,U","42","H,,U","28","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-25",,,,,,,,,,,,,,,"31",",,U","39","H,,U","27","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-26",,,,,,,,,,,,,,,"31",",,U","38","H,,U","28","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-27",,,,,,,,,,,,,,,"34",",,U","41","H,,U","30","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-28",,,,,,,,,,,,,,,"36",",,U","39","H,,U","34","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-29",,,,,,,,,,,,,,,"36",",,U","42","H,,U","33","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-30",,,,,,,,,,,,,,,"31",",,U","36","H,,U","28","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-03-31",,,,,,,,,,,,,,,"31",",,U","41","H,,U","27","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-01",,,,,,,,,,,,,,,"31",",,U","41","H,,U","25","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-02",,,,,,,,,,,,,,,"30",",,U","44","H,,U","25","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-03",,,,,,,,,,,,,,,"27",",,U","32","H,,U","25","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-04",,,,,,,,,,,,,,,"32",",,U","41","H,,U","25","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-05",,,,,,,,,,,,,,,"35",",,U","49","H,,U","28","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-06",,,,,,,,,,,,,,,"39",",,U","51","H,,U","32","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-07",,,,,,,,,,,,,,,"39",",,U","52","H,,U","30","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-08",,,,,,,,,,,,,,,"46",",,U","60","H,,U","32","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-09",,,,,,,,,,,,,,,"52",",,U","64","H,,U","42","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-10",,,,,,,,,,,,,,,"45",",,U","55","H,,U","38","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-11",,,,,,,,,,,,,,,"40",",,U","51","H,,U","32","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-12",,,,,,,,,,,,,,,"40",",,U","50","H,,U","29","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-13",,,,,,,,,,,,,,,"42",",,U","55","H,,U","31","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-14",,,,,,,,,,,,,,,"45",",,U","56","H,,U","35","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-15",,,,,,,,,,,,,,,"45",",,U","58","H,,U","36","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-16",,,,,,,,,,,,,,,"49",",,U","61","H,,U","39","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-17",,,,,,,,,,,,,,,"49",",,U","60","H,,U","41","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-18",,,,,,,,,,,,,,,"43",",,U","51","H,,U","39","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-19",,,,,,,,,,,,,,,"44",",,U","51","H,,U","38","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-20",,,,,,,,,,,,,,,"47",",,U","60","H,,U","39","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-21",,,,,,,,,,,,,,,"42",",,U","52","H,,U","38","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-22",,,,,,,,,,,,,,,"39",",,U","42","H,,U","37","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-23",,,,,,,,,,,,,,,"39",",,U","44","H,,U","36","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-24",,,,,,,,,,,,,,,"43",",,U","55","H,,U","34","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-25",,,,,,,,,,,,,,,"42",",,U","50","H,,U","36","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-26",,,,,,,,,,,,,,,"42",",,U","50","H,,U","34","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-27",,,,,,,,,,,,,,,"39",",,U","47","H,,U","35","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-28",,,,,,,,,,,,,,,"42",",,U","52","H,,U","34","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000WGOH","GOLD HILL WASHINGTON, WA US","48.2","-121.5","1036.3","2020-04-29",,,,,,,,,,,,,,,"51",",,U","67","H,,U","42","H,,U",,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-01",,,,,,,,,"0.58",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-02",,,,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-03",,,,,,,,,"0.17",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-04",,,,,,,,,"0.69",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-05",,,,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-06",,,,,,,,,"0.45",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-07",,,,,,,,,"0.60",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-08",,,,,,,,,"0.33",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-09",,,,,,,,,"0.23",",,N","0.2",",,N","0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-10",,,,,,,,,"0.18",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-11",,,,,,,,,"0.48",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-12",,,,,,,,,"0.42",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-13",,,,,,,,,"0.20",",,N","0.5",",,N","0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-14",,,,,,,,,"0.06",",,N","1.0",",,N","1.5",",,N",,,,,,,,,,,,,,,"0.1",",,N",,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-15",,,,,,,,,"0.13",",,N","1.5",",,N","3.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-16",,,,,,,,,"0.05",",,N",,,"1.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-18",,,,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-19",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-20",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-21",,,,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-22",,,,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-23",,,,,,,,,"0.72",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-24",,,,,,,,,"0.37",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-25",,,,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-26",,,,,,,,,"0.35",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-27",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-28",,,,,,,,,"0.78",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-29",,,,,,,,,"0.40",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-30",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-01-31",,,,,,,,,"0.59",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-01",,,,,,,,,"0.28",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-02",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-03",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-04",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-05",,,,,,,,,"1.20",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-06",,,,,,,,,"1.75",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-07",,,,,,,,,"0.61",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-08",,,,,,,,,"0.77",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-09",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-10",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-11",,,,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-12",,,,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-13",,,,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-14",,,,,,,,,"0.53",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-15",,,,,,,,,"0.08",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-16",,,,,,,,,"0.18",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-17",,,,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-19",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-22",,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-23",,,,,,,,,"0.76",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-24",,,,,,,,,"0.17",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-25",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-26",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-27",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-28",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-02-29",,,,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-03-01",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-03-02",,,,,,,,,"0.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-03-03",,,,,,,,,"1.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0089","ARLINGTON 2.1 NW, WA US","48.196775","-122.170697","49.1","2020-03-04",,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
